task_id,episode_cluster_id,relative_path,source_class,document_id,signal_family_id,document_role,issue_date,publication_date,effective_date,expiry_date,geographic_scope,window_type,is_zero_result_capture,is_direct_official,is_update,parent_family_id,reviewer_1,reviewer_2,adjudication_status,notes,evidence_storage_type,review_origin,review_id,evidence_id,reviewer_1_decision,reviewer_2_decision,historical_availability_status,prior_episode_overlap_status,review_action,claim_eligibility_status,original_representative_relative_path
E045_IUA_JWC_LMA_pre_onset,E045,Shared/IUA-JWC/Shared_IUA_JWC_JWLA-033_issued-2026-03-03.pdf,IUA_JWC_LMA,a4661edf771326f2,JWC-JWLA-033,methodology,2026-03-03,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Successor circular issued 2026-03-03. Historical succession audit only; unavailable in every 2025 prediction window. Exclude from all 2025 features.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/IUA-JWC/Shared_IUA_JWC_JWLA-033_issued-2026-03-03.pdf
E045_IUA_JWC_LMA_pre_onset,E045,Shared/IUA-JWC/Shared_LMA_JWC_Minutes_2025-06-04_no-immediate-changes.pdf,IUA_JWC_LMA,78595b6bdf7d1d59,,methodology,2025-06-04,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: JWC minutes dated 2025-06-04 state no immediate changes. Background/succession evidence only. Does not independently prove every later window had no risk or premium change.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/IUA-JWC/Shared_LMA_JWC_Minutes_2025-06-04_no-immediate-changes.pdf
E045_IUA_JWC_LMA_pre_onset,E045,Shared_IUA_JWC_Risk_List_Index_retrieved-2026-09-12.pdf,IUA_JWC_LMA,f4c16af4f088586b,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Retrieved official historical risk-list index lists no new JWC listed-area circular issued in 2025-09-08 through 2025-10-07. Supports a scoped zero for list-change publications only. Not evidence of zero insurance premiums, no risk, or complete insurer activity. Historical index is a retrospective capture; reviewers must verify list succession.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared_IUA_JWC_Risk_List_Index_retrieved-2026-09-12.pdf
E045_IUA_JWC_LMA_pre_onset,E045,Shared_LMA_JWC_Listed-Areas_methodology_retrieved-2026-09-11.pdf,IUA_JWC_LMA,e4b9facc55c4c73d,,methodology,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Current LMA Listed Areas methodology. Premiums are individually negotiated; JWC does not set rates. Background only, not a historical premium observation or source-window zero.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared_LMA_JWC_Listed-Areas_methodology_retrieved-2026-09-11.pdf
E045_MARAD_onset,E045,MARAD/E045_MARAD_onset__all-alerts.pdf,MARAD,9b8d61bc82605f80,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official date-only cancelled-alert search for 2025-10-08 through 2025-10-22. No listed results. Scope is retrieved MARAD alerts, not all advisories or all maritime incidents. Active alerts are not date-filtered. The zero is bounded by the displayed date filters and empty result section.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,MARAD/E045_MARAD_onset__all-alerts.pdf
E045_GARD_onset,E045,Shared/Gard/Gard_Sitemap.pdf,GARD,18363d1d97d37223,,methodology,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Sitemap index only. Documents endpoints; not an article-level complete inventory and not source-window coverage.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Gard_Sitemap.pdf
E045_GARD_onset,E045,Shared/Gard/Gulf_of_Oman.pdf,GARD,daac667780825cad,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-9 of 9. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Gulf_of_Oman.pdf
E045_GARD_onset,E045,Shared/Gard/Hormuz.pdf,GARD,e29669cf76b7be6b,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-9 of 9. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Hormuz.pdf
E045_GARD_onset,E045,Shared/Gard/Iran_Page1.pdf,GARD,e1c6c65f16a866c3,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-20 of 36. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. Iran pages 1-2 must be assessed together.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Iran_Page1.pdf
E045_GARD_onset,E045,Shared/Gard/Iran_Page2.pdf,GARD,0d02c0d9a178bb4a,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 21-36 of 36. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. Iran pages 1-2 must be assessed together.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Iran_Page2.pdf
E045_GARD_onset,E045,Shared/Gard/Persian_Gulf.pdf,GARD,895c35391f216d83,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-16 of 16. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Persian_Gulf.pdf
E045_GARD_onset,E045,Shared/Gard/Shared_Gard_Search_navigational-warning_retrieved-2026-09-12.pdf,GARD,729b1bb3f1de986c,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-19 of 19. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/Shared_Gard_Search_navigational-warning_retrieved-2026-09-12.pdf
E045_GARD_onset,E045,Shared/Gard/war_risk_page1.pdf,GARD,1031afdbd323baab,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 1-20 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page1.pdf
E045_GARD_onset,E045,Shared/Gard/war_risk_page2.pdf,GARD,c68db5d501a5e600,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 21-40 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page2.pdf
E045_GARD_onset,E045,Shared/Gard/war_risk_page3.pdf,GARD,b3a567a935a7a654,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 41-60 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page3.pdf
E045_GARD_onset,E045,Shared/Gard/war_risk_page4.pdf,GARD,313642e437711702,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 61-80 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page4.pdf
E045_GARD_onset,E045,Shared/Gard/war_risk_page5.pdf,GARD,8742e90804c5d237,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 81-100 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page5.pdf
E045_GARD_onset,E045,Shared/Gard/war_risk_page6.pdf,GARD,0955d34746021d3c,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 101-120 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page6.pdf
E045_GARD_onset,E045,Shared/Gard/war_risk_page7.pdf,GARD,7b8435c8d0abc35e,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Search pagination 121-131 of 131. The recorded scoped-zero coding identifies no qualifying new corridor-relevant security/insurance-risk publication in 2025-10-08 through 2025-10-22 on this query page. A zero is valid only for jointly screened in-window hits across all companion pages. War-risk pages 1-7 must be assessed together. Broad keyword matches include unrelated Russia sanctions, pollution and prize announcements; keywords alone do not establish eligibility.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/Gard/war_risk_page7.pdf
E045_IUA_JWC_LMA_onset,E045,Shared/IUA-JWC/Shared_IUA_JWC_JWLA-032_issued-2023-12-18.pdf,IUA_JWC_LMA,b237c08e9b7e13cc,JWC-JWLA-032,methodology,2023-12-18,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Historical listed-area baseline, issued 2023-12-18. Structural risk classification, not a new signal in this 2025 window. Do not count the same circular as an independent episode or a premium increase.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/IUA-JWC/Shared_IUA_JWC_JWLA-032_issued-2023-12-18.pdf
E045_IUA_JWC_LMA_onset,E045,Shared/IUA-JWC/Shared_IUA_JWC_JWLA-033_issued-2026-03-03.pdf,IUA_JWC_LMA,a4661edf771326f2,JWC-JWLA-033,methodology,2026-03-03,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Successor circular issued 2026-03-03. Historical succession audit only; unavailable in every 2025 prediction window. Exclude from all 2025 features.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/IUA-JWC/Shared_IUA_JWC_JWLA-033_issued-2026-03-03.pdf
E045_IUA_JWC_LMA_onset,E045,Shared/IUA-JWC/Shared_LMA_JWC_Minutes_2025-06-04_no-immediate-changes.pdf,IUA_JWC_LMA,78595b6bdf7d1d59,,methodology,2025-06-04,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: JWC minutes dated 2025-06-04 state no immediate changes. Background/succession evidence only. Does not independently prove every later window had no risk or premium change.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared/IUA-JWC/Shared_LMA_JWC_Minutes_2025-06-04_no-immediate-changes.pdf
E045_IUA_JWC_LMA_onset,E045,Shared_IUA_JWC_Risk_List_Index_retrieved-2026-09-12.pdf,IUA_JWC_LMA,f4c16af4f088586b,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Retrieved official historical risk-list index lists no new JWC listed-area circular issued in 2025-10-08 through 2025-10-22. Supports a scoped zero for list-change publications only. Not evidence of zero insurance premiums, no risk, or complete insurer activity. Historical index is a retrospective capture; reviewers must verify list succession.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared_IUA_JWC_Risk_List_Index_retrieved-2026-09-12.pdf
E045_IUA_JWC_LMA_onset,E045,Shared_LMA_JWC_Listed-Areas_methodology_retrieved-2026-09-11.pdf,IUA_JWC_LMA,e4b9facc55c4c73d,,methodology,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Current LMA Listed Areas methodology. Premiums are individually negotiated; JWC does not set rates. Background only, not a historical premium observation or source-window zero.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,Shared_LMA_JWC_Listed-Areas_methodology_retrieved-2026-09-11.pdf
E038_UKMTO_ADVISORY_pre_onset,E038,UKMTO/Archive/E038_UKMTO_Advisories_2025-01_archive-all-records.pdf,UKMTO_ADVISORY,7d6285a1dfe43ea0,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-01-27 through 2025-02-25. month_not_listed: requested month is absent from the annual index; the selected first month is NOT the requested month. A proposed zero applies only to products listed in this retrieved index. Never report proven nonissuance.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Advisories_2025-01_archive-all-records.pdf
E038_UKMTO_ADVISORY_pre_onset,E038,UKMTO/Archive/E038_UKMTO_Advisories_2025-02_archive-all-records.pdf,UKMTO_ADVISORY,1c2c0473a11f1adb,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-01-27 through 2025-02-25. month_not_listed: requested month is absent from the annual index; the selected first month is NOT the requested month. A proposed zero applies only to products listed in this retrieved index. Never report proven nonissuance.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Advisories_2025-02_archive-all-records.pdf
E038_UKMTO_ADVISORY_onset,E038,UKMTO/Archive/E038_UKMTO_Advisories_2025-02_archive-all-records.pdf,UKMTO_ADVISORY,1c2c0473a11f1adb,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-02-26 through 2025-03-12. month_not_listed: requested month is absent from the annual index; the selected first month is NOT the requested month. A proposed zero applies only to products listed in this retrieved index. Never report proven nonissuance.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Advisories_2025-02_archive-all-records.pdf
E038_UKMTO_ADVISORY_onset,E038,UKMTO/Archive/E038_UKMTO_Advisories_2025-03_archive-all-records.pdf,UKMTO_ADVISORY,5f28fab0ac43b1cd,,methodology,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,FALSE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance applies to the background/audit role only; this row is not a positive predictive signal and does not automatically establish source-window coverage. Evidence and limitations: Official annual/month archive capture assessed for 2025-02-26 through 2025-03-12. Relevant listed notice exists; archive itself is not a positive predictor. See separately coded original notice.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Advisories_2025-03_archive-all-records.pdf
E038_UKMTO_WARNING_pre_onset,E038,UKMTO/Archive/E038_UKMTO_Warnings_2025-01_archive-all-records.pdf,UKMTO_WARNING,97a3d4f554424f12,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-01-27 through 2025-02-25. The recorded scoped-zero coding identifies no qualifying corridor-relevant in-window notices among the listed products. Exclude outside-window, Red Sea-only, Gulf of Aden/Somalia and administrative phone notices. Coverage is valid only when all companion months are assessed jointly.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Warnings_2025-01_archive-all-records.pdf
E038_UKMTO_WARNING_pre_onset,E038,UKMTO/Archive/E038_UKMTO_Warnings_2025-02_archive-all-records.pdf,UKMTO_WARNING,9195720d4a1d9f87,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-01-27 through 2025-02-25. month_not_listed: requested month is absent from the annual index; the selected first month is NOT the requested month. A proposed zero applies only to products listed in this retrieved index. Never report proven nonissuance.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Warnings_2025-02_archive-all-records.pdf
E038_UKMTO_WARNING_onset,E038,UKMTO/Archive/E038_UKMTO_Warnings_2025-02_archive-all-records.pdf,UKMTO_WARNING,9195720d4a1d9f87,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-02-26 through 2025-03-12. month_not_listed: requested month is absent from the annual index; the selected first month is NOT the requested month. A proposed zero applies only to products listed in this retrieved index. Never report proven nonissuance.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Warnings_2025-02_archive-all-records.pdf
E038_UKMTO_WARNING_onset,E038,UKMTO/Archive/E038_UKMTO_Warnings_2025-03_archive-all-records.pdf,UKMTO_WARNING,c3bdad5dee7f0644,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-02-26 through 2025-03-12. month_not_listed: requested month is absent from the annual index; the selected first month is NOT the requested month. A proposed zero applies only to products listed in this retrieved index. Never report proven nonissuance.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E038_UKMTO_Warnings_2025-03_archive-all-records.pdf
E042_UKMTO_ADVISORY_pre_onset,E042,UKMTO/Archive/E042_UKMTO_Advisories_2025-07_archive-all-records.pdf,UKMTO_ADVISORY,8182eafc08c32e38,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-07-16 through 2025-08-14. The recorded scoped-zero coding identifies no qualifying corridor-relevant in-window notices among the listed products. Exclude outside-window, Red Sea-only, Gulf of Aden/Somalia and administrative phone notices. Coverage is valid only when all companion months are assessed jointly.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E042_UKMTO_Advisories_2025-07_archive-all-records.pdf
E042_UKMTO_WARNING_pre_onset,E042,UKMTO/Archive/E042_UKMTO_Warnings_2025-07_archive-all-records.pdf,UKMTO_WARNING,413530b725d0e16e,,zero_result_capture,,,,,Strait of Hormuz / Persian-Arabian Gulf and adjacent waters,pre_onset,TRUE,TRUE,FALSE,,R1,R2,accepted,"R1 / R2, accepted. Acceptance records a scoped archive/search zero, not proof of no real-world disruption or universal nonissuance. Evidence and limitations: Official annual/month archive capture assessed for 2025-07-16 through 2025-08-14. The recorded scoped-zero coding identifies no qualifying corridor-relevant in-window notices among the listed products. Exclude outside-window, Red Sea-only, Gulf of Aden/Somalia and administrative phone notices. Coverage is valid only when all companion months are assessed jointly.",local_original,Existing_Metadata_preserved,,,,,legacy_reviewed,legacy_reviewed,Existing metadata preserved without modification,not_applicable,UKMTO/Archive/E042_UKMTO_Warnings_2025-07_archive-all-records.pdf
